Department_Name,year,KEN_Code,Insurance_Provider,total_admissions,basic_cost,extra_cost,total_revenue
Πνευμονολογία,2025,Ν29Μ,ΕΦΚΑ,1,1230.00,1025.00,2255.00
Πνευμονολογία,2025,Ν32Χ,ΕΦΚΑ,1,1183.00,0.00,1183.00
Πνευμονολογία,2025,Π01Μ,ΕΦΚΑ,1,6489.00,1802.50,8291.50
Πνευμονολογία,2025,Π41Χ,Ανασφάλιστος,1,412.00,0.00,412.00
Πνευμονολογία,2025,Ρ05Μα,"Ιδιωτική Ασφάλεια",1,8110.00,0.00,8110.00
Πνευμονολογία,2025,Τ24Α,"Ιδιωτική Ασφάλεια",1,5818.00,0.00,5818.00
Πνευμονολογία,2025,Υ03Μβ,ΕΟΠΥΥ,1,4426.00,0.00,4426.00
Πνευμονολογία,2025,Φ11Χ,ΕΟΠΥΥ,1,1883.00,0.00,1883.00
Πνευμονολογία,2025,Φ63Μ,ΕΦΚΑ,1,1245.00,0.00,1245.00
Πνευμονολογία,2025,Χ42Μ,ΕΟΠΥΥ,1,3268.00,0.00,3268.00
Πνευμονολογία,2025,Ω11Α,Ανασφάλιστος,1,526.00,0.00,526.00
Πνευμονολογία,2026,Β02Χ,"Ιδιωτική Ασφάλεια",1,1007.00,0.00,1007.00
Πνευμονολογία,2026,Θ09Χβ,ΕΟΠΥΥ,1,1765.00,0.00,1765.00
Πνευμονολογία,2026,Θ22Χ,Ανασφάλιστος,1,482.00,0.00,482.00
Πνευμονολογία,2026,Κ07Μβ,"Ιδιωτική Ασφάλεια",1,7279.00,0.00,7279.00
Πνευμονολογία,2026,Μ31Μ,ΕΦΚΑ,1,11675.00,0.00,11675.00
Πνευμονολογία,2026,Μ61Μ,ΕΟΠΥΥ,1,2210.00,680.00,2890.00
Πνευμονολογία,2026,Μ75Μ,ΕΟΠΥΥ,1,1455.00,0.00,1455.00
Πνευμονολογία,2026,Π27Μ,ΕΦΚΑ,1,2521.00,0.00,2521.00
Πνευμονολογία,2026,Ρ05Μβ,Ανασφάλιστος,1,3050.00,0.00,3050.00
Χειρουργική,2024,S20Μ,ΕΦΚΑ,1,2716.00,1086.40,3802.40
Χειρουργική,2024,S21Μ,ΕΦΚΑ,1,887.00,1419.20,2306.20
Χειρουργική,2024,Α24Μ,ΕΟΠΥΥ,1,1821.00,455.25,2276.25
Χειρουργική,2024,Α32Α,ΕΦΚΑ,1,846.00,0.00,846.00
Χειρουργική,2024,Δ07Α,Ανασφάλιστος,1,605.00,0.00,605.00
Χειρουργική,2024,Δ09Α,Ανασφάλιστος,1,688.00,1032.00,1720.00
Χειρουργική,2024,Ζ01Α,ΕΟΠΥΥ,1,36068.00,0.00,36068.00
Χειρουργική,2024,Κ35Μ,Ανασφάλιστος,1,1502.00,0.00,1502.00
Χειρουργική,2024,Κ41Μ,ΕΦΚΑ,1,4801.00,0.00,4801.00
Χειρουργική,2024,Μ67Μ,"Ιδιωτική Ασφάλεια",1,2428.00,0.00,2428.00
Χειρουργική,2024,Ν34Χ,ΕΦΚΑ,1,1012.00,0.00,1012.00
Χειρουργική,2024,Ξ21Μ,ΕΟΠΥΥ,1,1136.00,0.00,1136.00
Χειρουργική,2024,Π50Μ,"Ιδιωτική Ασφάλεια",1,1136.00,946.67,2082.67
Χειρουργική,2024,Ρ20Μ,Ανασφάλιστος,1,2514.00,0.00,2514.00
Χειρουργική,2024,Ρ20Μ,ΕΦΚΑ,1,2514.00,0.00,2514.00
Χειρουργική,2024,Ρ24Μβ,Ανασφάλιστος,1,1401.00,2101.50,3502.50
Χειρουργική,2024,Σ02Χα,ΕΦΚΑ,1,3109.00,0.00,3109.00
Χειρουργική,2024,Τ06Χ,"Ιδιωτική Ασφάλεια",1,5062.00,0.00,5062.00
Χειρουργική,2024,Υ08Χ,Ανασφάλιστος,1,631.00,0.00,631.00
Χειρουργική,2024,Φ04Μ,"Ιδιωτική Ασφάλεια",1,8798.00,0.00,8798.00
Χειρουργική,2024,Φ24Χ,ΕΦΚΑ,1,934.00,0.00,934.00
Χειρουργική,2024,Χ44Α,ΕΦΚΑ,1,1152.00,1316.57,2468.57
Χειρουργική,2024,Ω02Μα,ΕΟΠΥΥ,1,5420.00,0.00,5420.00
Χειρουργική,2024,Ω14Α,Ανασφάλιστος,1,740.00,1110.00,1850.00
Χειρουργική,2024,Ω30Μ,ΕΟΠΥΥ,1,2288.00,0.00,2288.00
Χειρουργική,2025,Α22Χ,"Ιδιωτική Ασφάλεια",1,630.00,0.00,630.00
Χειρουργική,2025,Α23Α,Ανασφάλιστος,1,319.00,0.00,319.00
Χειρουργική,2025,Β20Χ,ΕΦΚΑ,1,413.00,2065.00,2478.00
Χειρουργική,2025,Γ04Μ,ΕΦΚΑ,1,2062.00,2886.80,4948.80
Χειρουργική,2025,Γ04Χ,ΕΦΚΑ,1,1525.00,0.00,1525.00
Χειρουργική,2025,Δ23Μ,Ανασφάλιστος,1,965.00,0.00,965.00
Χειρουργική,2025,Δ28Μ,ΕΟΠΥΥ,1,1969.00,0.00,1969.00
Χειρουργική,2025,Δ29Μ,ΕΦΚΑ,1,2171.00,789.45,2960.45
Χειρουργική,2025,Η05Μ,ΕΟΠΥΥ,1,4533.00,0.00,4533.00
Χειρουργική,2025,Θ02Μ,ΕΟΠΥΥ,1,5135.00,0.00,5135.00
Χειρουργική,2025,Κ14Μα,"Ιδιωτική Ασφάλεια",1,3569.00,0.00,3569.00
Χειρουργική,2025,Κ31Χ,"Ιδιωτική Ασφάλεια",1,1183.00,1183.00,2366.00
Χειρουργική,2025,Μ28Μ,ΕΦΚΑ,1,2639.00,1679.36,4318.36
Χειρουργική,2025,Μ31Μ,Ανασφάλιστος,1,11675.00,0.00,11675.00
Χειρουργική,2025,Ν25Α,"Ιδιωτική Ασφάλεια",1,482.00,0.00,482.00
Χειρουργική,2025,Ν30Α,ΕΦΚΑ,1,420.00,840.00,1260.00
Χειρουργική,2025,Ν39Μ,"Ιδιωτική Ασφάλεια",1,1323.00,0.00,1323.00
Χειρουργική,2025,Ο15Α,ΕΦΚΑ,1,1026.00,3591.00,4617.00
Χειρουργική,2025,Ο17Α,Ανασφάλιστος,1,2423.00,0.00,2423.00
Χειρουργική,2025,Π04Μβ,ΕΦΚΑ,1,2710.00,903.33,3613.33
Χειρουργική,2025,Π28Χ,"Ιδιωτική Ασφάλεια",1,872.00,872.00,1744.00
Χειρουργική,2025,Π41Χ,ΕΟΠΥΥ,1,412.00,0.00,412.00
Χειρουργική,2025,Σ20Χ,"Ιδιωτική Ασφάλεια",1,988.00,0.00,988.00
Χειρουργική,2025,Υ20Μα,ΕΟΠΥΥ,1,2934.00,733.50,3667.50
Χειρουργική,2026,Γ05Χ,"Ιδιωτική Ασφάλεια",1,1374.00,0.00,1374.00
Χειρουργική,2026,Η41Χ,"Ιδιωτική Ασφάλεια",1,872.00,0.00,872.00
Χειρουργική,2026,Κ44Α,"Ιδιωτική Ασφάλεια",1,311.00,622.00,933.00
Χειρουργική,2026,Μ02Μ,Ανασφάλιστος,1,9110.00,1012.22,10122.22
Χειρουργική,2026,Ρ05Χ,ΕΦΚΑ,1,2140.00,3566.67,5706.67
Χειρουργική,2026,Ω02Χ,ΕΟΠΥΥ,1,1609.00,1609.00,3218.00
ΩΡΛ,2024,Α22Χ,ΕΦΚΑ,1,630.00,1470.00,2100.00
ΩΡΛ,2024,Γ12Μ,"Ιδιωτική Ασφάλεια",1,3576.00,1192.00,4768.00
ΩΡΛ,2024,Γ20Χ,"Ιδιωτική Ασφάλεια",1,755.00,0.00,755.00
ΩΡΛ,2024,Δ08Μ,"Ιδιωτική Ασφάλεια",1,2294.00,0.00,2294.00
ΩΡΛ,2024,Θ01Χ,ΕΟΠΥΥ,1,2801.00,0.00,2801.00
ΩΡΛ,2024,Κ34Χ,ΕΟΠΥΥ,1,981.00,1177.20,2158.20
ΩΡΛ,2024,Μ72Χ,ΕΦΚΑ,1,490.00,0.00,490.00
ΩΡΛ,2024,Ξ02Χ,"Ιδιωτική Ασφάλεια",1,781.00,1952.50,2733.50
ΩΡΛ,2024,Π01Μ,ΕΟΠΥΥ,1,6489.00,3605.00,10094.00
ΩΡΛ,2024,Π28Α,ΕΟΠΥΥ,1,290.00,2320.00,2610.00
ΩΡΛ,2024,Π47Χ,ΕΟΠΥΥ,1,335.00,0.00,335.00
ΩΡΛ,2024,Ρ23Α,ΕΟΠΥΥ,1,428.00,0.00,428.00
ΩΡΛ,2024,Σ22Μ,"Ιδιωτική Ασφάλεια",1,1253.00,0.00,1253.00
ΩΡΛ,2024,Τ25Μα,"Ιδιωτική Ασφάλεια",1,5872.00,0.00,5872.00
ΩΡΛ,2024,Υ28Α,"Ιδιωτική Ασφάλεια",1,296.00,0.00,296.00
ΩΡΛ,2024,Φ01Α,ΕΟΠΥΥ,1,12204.00,0.00,12204.00
ΩΡΛ,2024,Φ11Χ,Ανασφάλιστος,1,1883.00,2421.00,4304.00
ΩΡΛ,2024,Ω35Α,ΕΟΠΥΥ,1,265.00,0.00,265.00
ΩΡΛ,2025,G01Χ,ΕΦΚΑ,1,2182.00,6546.00,8728.00
ΩΡΛ,2025,W10Α,ΕΦΚΑ,1,2014.00,0.00,2014.00
ΩΡΛ,2025,Α28Χ,ΕΟΠΥΥ,1,623.00,0.00,623.00
ΩΡΛ,2025,Α32Α,Ανασφάλιστος,1,846.00,2115.00,2961.00
ΩΡΛ,2025,Α35Χ,Ανασφάλιστος,1,475.00,1900.00,2375.00
ΩΡΛ,2025,Ζ02Μ,"Ιδιωτική Ασφάλεια",1,7225.00,0.00,7225.00
ΩΡΛ,2025,Η01Μ,ΕΟΠΥΥ,1,7916.00,0.00,7916.00
ΩΡΛ,2025,Η01Μ,ΕΦΚΑ,1,7916.00,0.00,7916.00
ΩΡΛ,2025,Η08Μ,ΕΟΠΥΥ,1,2111.00,2814.67,4925.67
ΩΡΛ,2025,Η43Χ,ΕΦΚΑ,1,521.00,2344.50,2865.50
ΩΡΛ,2025,Θ04Μ,Ανασφάλιστος,1,4378.00,2189.00,6567.00
ΩΡΛ,2025,Θ08Α,ΕΦΚΑ,1,952.00,0.00,952.00
ΩΡΛ,2025,Κ05Χ,Ανασφάλιστος,1,7270.00,5033.08,12303.08
ΩΡΛ,2025,Κ17Χ,"Ιδιωτική Ασφάλεια",1,2617.00,0.00,2617.00
ΩΡΛ,2025,Κ41Μ,ΕΦΚΑ,1,4801.00,0.00,4801.00
ΩΡΛ,2025,Λ02Μ,"Ιδιωτική Ασφάλεια",1,1743.00,3921.75,5664.75
ΩΡΛ,2025,Μ25Μ,"Ιδιωτική Ασφάλεια",1,2864.00,0.00,2864.00
ΩΡΛ,2025,Μ76Χ,ΕΦΚΑ,1,389.00,0.00,389.00
ΩΡΛ,2025,Μ78Μ,ΕΟΠΥΥ,1,1463.00,914.38,2377.38
ΩΡΛ,2025,Ν29Χ,"Ιδιωτική Ασφάλεια",1,545.00,0.00,545.00
ΩΡΛ,2025,Ν32Μ,"Ιδιωτική Ασφάλεια",1,3175.00,0.00,3175.00
ΩΡΛ,2025,Π12Χ,"Ιδιωτική Ασφάλεια",1,967.00,0.00,967.00
ΩΡΛ,2025,Π28Χ,ΕΦΚΑ,1,872.00,0.00,872.00
ΩΡΛ,2025,Π46Α,ΕΟΠΥΥ,1,327.00,0.00,327.00
ΩΡΛ,2025,Ρ10Μα,ΕΟΠΥΥ,1,7118.00,0.00,7118.00
ΩΡΛ,2025,Ρ24Μα,ΕΟΠΥΥ,1,3773.00,0.00,3773.00
ΩΡΛ,2025,Ρ24Μβ,ΕΟΠΥΥ,1,1401.00,0.00,1401.00
ΩΡΛ,2025,Σ21Μ,"Ιδιωτική Ασφάλεια",1,3782.00,0.00,3782.00
ΩΡΛ,2025,Τ26Μγ,"Ιδιωτική Ασφάλεια",1,1644.00,448.36,2092.36
ΩΡΛ,2025,Υ07Μ,ΕΦΚΑ,1,1218.00,0.00,1218.00
ΩΡΛ,2025,Υ24Α,ΕΦΚΑ,1,389.00,1167.00,1556.00
ΩΡΛ,2025,Φ40Α,Ανασφάλιστος,1,3649.00,521.29,4170.29
ΩΡΛ,2025,Ω04Χ,ΕΟΠΥΥ,1,1934.00,0.00,1934.00
ΩΡΛ,2025,Ω31Α,ΕΦΚΑ,1,444.00,0.00,444.00
ΩΡΛ,2026,Α12Α,ΕΟΠΥΥ,1,1910.00,17190.00,19100.00
ΩΡΛ,2026,Α28Μ,ΕΦΚΑ,1,1377.00,0.00,1377.00
ΩΡΛ,2026,Θ01Μ,ΕΟΠΥΥ,1,6202.00,0.00,6202.00
ΩΡΛ,2026,Κ32Α,Ανασφάλιστος,1,1043.00,0.00,1043.00
ΩΡΛ,2026,Κ42Μ,Ανασφάλιστος,1,2054.00,0.00,2054.00
ΩΡΛ,2026,Ν06Χ,Ανασφάλιστος,1,969.00,4360.50,5329.50
ΩΡΛ,2026,Τ25Μγ,ΕΦΚΑ,1,3158.00,1403.56,4561.56
